3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
3e-07	1.01	1
