-1.39626	0	-2.18166	-1.39626	0	-2.18166
-1.39626	0	-2.18166	-1.38143	0	-2.18166
-1.39623	0	-2.18166	-1.36659	0	-2.18166
-1.39617	0	-2.18166	-1.35176	0	-2.18166
-1.39603	0	-2.18166	-1.33692	0	-2.18166
-1.39582	0	-2.18166	-1.32209	0	-2.18166
-1.39551	0	-2.18166	-1.30725	0	-2.18166
-1.39508	-0	-2.18166	-1.29242	0	-2.18166
-1.39453	-0	-2.18166	-1.27758	0	-2.18166
-1.39384	-0	-2.18166	-1.26275	0	-2.18166
-1.393	-0	-2.18166	-1.24791	0	-2.18166
-1.392	-0	-2.18166	-1.23307	0	-2.18166
-1.39082	-0	-2.18166	-1.21824	0	-2.18166
-1.38947	-0	-2.18166	-1.2034	0	-2.18166
-1.38794	-0	-2.18166	-1.18857	0	-2.18166
-1.38621	-0	-2.18166	-1.17373	0	-2.18166
-1.38429	-0	-2.18166	-1.1589	0	-2.18166
-1.38216	-0	-2.18166	-1.14406	0	-2.18166
-1.37983	-0	-2.18167	-1.12923	0	-2.18166
-1.37728	-0	-2.18167	-1.11439	0	-2.18166
-1.37453	-0	-2.18167	-1.09956	0	-2.18166
-1.37156	-0	-2.18167	-1.08472	0	-2.18166
-1.36837	-0	-2.18167	-1.06989	0	-2.18166
-1.36496	-0	-2.18167	-1.05505	0	-2.18166
-1.36134	-0	-2.18167	-1.04022	0	-2.18166
-1.35749	-0	-2.18168	-1.02538	0	-2.18166
-1.35343	-0	-2.18168	-1.01055	0	-2.18166
-1.34914	-1e-06	-2.18168	-0.99571	0	-2.18166
-1.34464	-1e-06	-2.18169	-0.980875	0	-2.18166
-1.33992	-1e-06	-2.18169	-0.966039	0	-2.18166
-1.33498	-1e-06	-2.1817	-0.951204	0	-2.18166
-1.32983	-1e-06	-2.1817	-0.936369	0	-2.18166
-1.32446	-2e-06	-2.18171	-0.921534	0	-2.18166
-1.31888	-2e-06	-2.18172	-0.906698	0	-2.18166
-1.31309	-3e-06	-2.18172	-0.891863	0	-2.18166
-1.30709	-3e-06	-2.18173	-0.877028	0	-2.18166
-1.30089	-4e-06	-2.18174	-0.862192	0	-2.18166
-1.29449	-5e-06	-2.18175	-0.847357	0	-2.18166
-1.28788	-5e-06	-2.18176	-0.832522	0	-2.18166
-1.28108	-6e-06	-2.18177	-0.817686	0	-2.18166
-1.27408	-7e-06	-2.18178	-0.802851	0	-2.18166
-1.26689	-9e-06	-2.1818	-0.788016	0	-2.18166
-1.25951	-1e-05	-2.18181	-0.773181	0	-2.18166
-1.25195	-1.1e-05	-2.18182	-0.758345	0	-2.18166
-1.2442	-1.3e-05	-2.18184	-0.74351	0	-2.18166
-1.23627	-1.5e-05	-2.18186	-0.728675	0	-2.18166
-1.22817	-1.7e-05	-2.18187	-0.713839	0	-2.18166
-1.21989	-1.9e-05	-2.18189	-0.699004	0	-2.18166
-1.21144	-2.1e-05	-2.18191	-0.684169	0	-2.18166
-1.20283	-2.4e-05	-2.18193	-0.669333	0	-2.18166
-1.19405	-2.7e-05	-2.18195	-0.654498	0	-2.18166
-1.18512	-3e-05	-2.18197	-0.639663	0	-2.18166
-1.17602	-3.3e-05	-2.182	-0.624828	0	-2.18166
-1.16677	-3.7e-05	-2.18202	-0.609992	0	-2.18166
-1.15738	-4e-05	-2.18205	-0.595157	0	-2.18166
-1.14783	-4.4e-05	-2.18207	-0.580322	0	-2.18166
-1.13814	-4.9e-05	-2.1821	-0.565486	0	-2.18166
-1.12831	-5.3e-05	-2.18213	-0.550651	0	-2.18166
-1.11834	-5.8e-05	-2.18215	-0.535816	0	-2.18166
-1.10824	-6.3e-05	-2.18218	-0.52098	0	-2.18166
-1.098	-6.9e-05	-2.18221	-0.506145	0	-2.18166
-1.08764	-7.4e-05	-2.18224	-0.49131	0	-2.18166
-1.07715	-8e-05	-2.18228	-0.476475	0	-2.18166
-1.06654	-8.6e-05	-2.18231	-0.461639	0	-2.18166
-1.05581	-9.3e-05	-2.18234	-0.446804	0	-2.18166
-1.04496	-0.0001	-2.18238	-0.431969	0	-2.18166
-1.034	-0.000107	-2.18241	-0.417133	0	-2.18166
-1.02293	-0.000114	-2.18245	-0.402298	0	-2.18166
-1.01175	-0.000122	-2.18249	-0.387463	0	-2.18166
-1.00046	-0.00013	-2.18252	-0.372628	0	-2.18166
-0.989072	-0.000138	-2.18256	-0.357792	0	-2.18166
-0.977583	-0.000146	-2.1826	-0.342957	0	-2.18166
-0.965996	-0.000155	-2.18264	-0.328122	0	-2.18166
-0.954314	-0.000164	-2.18268	-0.313286	0	-2.18166
-0.942539	-0.000173	-2.18272	-0.298451	0	-2.18166
-0.930674	-0.000183	-2.18276	-0.283616	0	-2.18166
-0.918721	-0.000192	-2.1828	-0.26878	0	-2.18166
-0.906682	-0.000202	-2.18285	-0.253945	0	-2.18166
-0.894561	-0.000213	-2.18289	-0.23911	0	-2.18166
-0.882358	-0.000223	-2.18293	-0.224275	0	-2.18166
-0.870076	-0.000234	-2.18298	-0.209439	0	-2.18166
-0.857718	-0.000244	-2.18302	-0.194604	0	-2.18166
-0.845286	-0.000255	-2.18307	-0.179769	0	-2.18166
-0.83278	-0.000266	-2.18311	-0.164933	0	-2.18166
-0.820205	-0.000278	-2.18316	-0.150098	0	-2.18166
-0.80756	-0.000289	-2.1832	-0.135263	0	-2.18166
-0.794849	-0.000301	-2.18325	-0.120427	0	-2.18166
-0.782074	-0.000312	-2.18329	-0.105592	0	-2.18166
-0.769235	-0.000324	-2.18334	-0.0907569	0	-2.18166
-0.756335	-0.000336	-2.18338	-0.0759216	0	-2.18166
-0.743376	-0.000348	-2.18343	-0.0610863	0	-2.18166
-0.730359	-0.00036	-2.18348	-0.046251	0	-2.18166
-0.717286	-0.000372	-2.18353	-0.0314157	0	-2.18166
-0.704159	-0.000384	-2.18357	-0.0165804	0	-2.18166
-0.690978	-0.000396	-2.18362	-0.00174512	0	-2.18166
-0.677746	-0.000408	-2.18367	0.0130902	0	-2.18166
-0.664465	-0.000421	-2.18371	0.0279255	0	-2.18166
-0.651135	-0.000433	-2.18376	0.0427608	0	-2.18166
-0.637758	-0.000445	-2.18381	0.0575961	0	-2.18166
-0.624335	-0.000457	-2.18385	0.0724314	0	-2.18166
-0.610868	-0.000469	-2.1839	0.0872667	0	-2.18166
-0.597358	-0.000481	-2.18395	0.102102	0	-2.18166
-0.583807	-0.000493	-2.184	0.116937	0	-2.18166
-0.570215	-0.000505	-2.18404	0.131773	0	-2.18166
-0.556583	-0.000517	-2.18409	0.146608	0	-2.18166
-0.542914	-0.000529	-2.18414	0.161443	0	-2.18166
-0.529208	-0.00054	-2.18418	0.176278	0	-2.18166
-0.515466	-0.000552	-2.18423	0.191114	0	-2.18166
-0.501689	-0.000563	-2.18427	0.205949	0	-2.18166
-0.487878	-0.000574	-2.18432	0.220784	0	-2.18166
-0.474035	-0.000585	-2.18437	0.23562	0	-2.18166
-0.46016	-0.000596	-2.18441	0.250455	0	-2.18166
-0.446255	-0.000607	-2.18446	0.26529	0	-2.18166
-0.432319	-0.000617	-2.1845	0.280126	0	-2.18166
-0.418355	-0.000627	-2.18454	0.294961	0	-2.18166
-0.404363	-0.000638	-2.18459	0.309796	0	-2.18166
-0.390344	-0.000647	-2.18463	0.324631	0	-2.18166
-0.376298	-0.000657	-2.18468	0.339467	0	-2.18166
-0.362227	-0.000667	-2.18472	0.354302	0	-2.18166
-0.348132	-0.000676	-2.18476	0.369137	0	-2.18166
-0.334012	-0.000685	-2.1848	0.383973	0	-2.18166
-0.319869	-0.000694	-2.18485	0.398808	0	-2.18166
-0.305704	-0.000702	-2.18489	0.413643	0	-2.18166
-0.291517	-0.00071	-2.18493	0.428478	0	-2.18166
-0.277309	-0.000718	-2.18497	0.443314	0	-2.18166
-0.26308	-0.000726	-2.18501	0.458149	0	-2.18166
-0.248832	-0.000734	-2.18505	0.472984	0	-2.18166
-0.234565	-0.000741	-2.18509	0.48782	0	-2.18166
-0.220279	-0.000748	-2.18513	0.502655	0	-2.18166
-0.205975	-0.000755	-2.18517	0.51749	0	-2.18166
-0.191654	-0.000761	-2.18521	0.532326	0	-2.18166
-0.177316	-0.000767	-2.18524	0.547161	0	-2.18166
-0.162962	-0.000773	-2.18528	0.561996	0	-2.18166
-0.148591	-0.000779	-2.18532	0.576831	0	-2.18166
-0.134206	-0.000784	-2.18535	0.591667	0	-2.18166
-0.119806	-0.000789	-2.18539	0.606502	0	-2.18166
-0.105391	-0.000794	-2.18543	0.621337	0	-2.18166
-0.090963	-0.000798	-2.18546	0.636173	0	-2.18166
-0.076521	-0.000802	-2.1855	0.651008	0	-2.18166
-0.062066	-0.000806	-2.18553	0.665843	0	-2.18166
-0.047598	-0.00081	-2.18556	0.680679	0	-2.18166
-0.033119	-0.000813	-2.1856	0.695514	0	-2.18166
-0.018627	-0.000816	-2.18563	0.710349	0	-2.18166
-0.004125	-0.000819	-2.18566	0.725184	0	-2.18166
0.010389	-0.000822	-2.1857	0.74002	0	-2.18166
0.024914	-0.000824	-2.18573	0.754855	0	-2.18166
0.039449	-0.000826	-2.18576	0.76969	0	-2.18166
0.053993	-0.000828	-2.18579	0.784526	0	-2.18166
0.068548	-0.000829	-2.18582	0.799361	0	-2.18166
0.083112	-0.00083	-2.18585	0.814196	0	-2.18166
0.097685	-0.000831	-2.18588	0.829031	0	-2.18166
0.112266	-0.000832	-2.18591	0.843867	0	-2.18166
0.126857	-0.000832	-2.18594	0.858702	0	-2.18166
0.141455	-0.000832	-2.18596	0.873537	0	-2.18166
0.156061	-0.000832	-2.18599	0.888373	0	-2.18166
0.170675	-0.000832	-2.18602	0.903208	0	-2.18166
0.185297	-0.000832	-2.18605	0.918043	0	-2.18166
0.199925	-0.000831	-2.18607	0.932879	0	-2.18166
0.214561	-0.00083	-2.1861	0.947714	0	-2.18166
0.229203	-0.000829	-2.18612	0.962549	0	-2.18166
0.243852	-0.000827	-2.18615	0.977384	0	-2.18166
0.258507	-0.000825	-2.18617	0.99222	0	-2.18166
0.273168	-0.000824	-2.1862	1.00706	0	-2.18166
0.287835	-0.000821	-2.18622	1.02189	0	-2.18166
0.302507	-0.000819	-2.18624	1.03673	0	-2.18166
0.317186	-0.000817	-2.18627	1.05156	0	-2.18166
0.331869	-0.000814	-2.18629	1.0664	0	-2.18166
0.346557	-0.000811	-2.18631	1.08123	0	-2.18166
0.361251	-0.000808	-2.18633	1.09607	0	-2.18166
0.375949	-0.000805	-2.18635	1.1109	0	-2.18166
0.390652	-0.000802	-2.18638	1.12574	0	-2.18166
0.40536	-0.000798	-2.1864	1.14057	0	-2.18166
0.420072	-0.000794	-2.18642	1.15541	0	-2.18166
0.434788	-0.00079	-2.18644	1.17024	0	-2.18166
0.449508	-0.000786	-2.18646	1.18508	0	-2.18166
0.464231	-0.000782	-2.18648	1.19991	0	-2.18166
0.478959	-0.000778	-2.18649	1.21475	0	-2.18166
0.493691	-0.000773	-2.18651	1.22958	0	-2.18166
0.508426	-0.000769	-2.18653	1.24442	0	-2.18166
0.523164	-0.000764	-2.18655	1.25926	0	-2.18166
0.537906	-0.000759	-2.18657	1.27409	0	-2.18166
0.55265	-0.000754	-2.18658	1.28893	0	-2.18166
0.567398	-0.000749	-2.1866	1.30376	0	-2.18166
0.582149	-0.000744	-2.18662	1.3186	0	-2.18166
0.596903	-0.000739	-2.18663	1.33343	0	-2.18166
0.61166	-0.000733	-2.18665	1.34827	0	-2.18166
0.626419	-0.000728	-2.18666	1.3631	0	-2.18166
0.641181	-0.000722	-2.18668	1.37794	0	-2.18166
0.655945	-0.000716	-2.18669	1.39277	0	-2.18166
0.670712	-0.000711	-2.18671	1.40761	0	-2.18166
0.685481	-0.000705	-2.18672	1.42244	0	-2.18166
0.700253	-0.000699	-2.18674	1.43728	0	-2.18166
0.715026	-0.000693	-2.18675	1.45211	0	-2.18166
0.729802	-0.000687	-2.18676	1.46695	0	-2.18166
0.74458	-0.000681	-2.18678	1.48178	0	-2.18166
0.75936	-0.000675	-2.18679	1.49662	0	-2.18166
0.774141	-0.000668	-2.1868	1.51146	0	-2.18166
0.788925	-0.000662	-2.18681	1.52629	0	-2.18166
0.80371	-0.000656	-2.18683	1.54113	0	-2.18166
0.818497	-0.000649	-2.18684	1.55596	0	-2.18166
0.833286	-0.000643	-2.18685	1.5708	0	-2.18166
0.848073	-0.000636	-2.18686	1.5708	0	-2.18166
0.862839	-0.00063	-2.18687	1.5708	0	-2.18166
0.877563	-0.000623	-2.18688	1.5708	0	-2.18166
0.892225	-0.000617	-2.18689	1.5708	0	-2.18166
0.906808	-0.00061	-2.1869	1.5708	0	-2.18166
0.921294	-0.000604	-2.18691	1.5708	0	-2.18166
0.935668	-0.000597	-2.18692	1.5708	0	-2.18166
0.949917	-0.00059	-2.18693	1.5708	0	-2.18166
0.964027	-0.000583	-2.18694	1.5708	0	-2.18166
0.977989	-0.000576	-2.18694	1.5708	0	-2.18166
0.99179	-0.000569	-2.18695	1.5708	0	-2.18166
1.00542	-0.000562	-2.18695	1.5708	0	-2.18166
1.01888	-0.000555	-2.18695	1.5708	0	-2.18166
1.03215	-0.000547	-2.18696	1.5708	0	-2.18166
1.04523	-0.000539	-2.18695	1.5708	0	-2.18166
1.05811	-0.000531	-2.18695	1.5708	0	-2.18166
1.0708	-0.000523	-2.18695	1.5708	0	-2.18166
1.08327	-0.000514	-2.18694	1.5708	0	-2.18166
1.09554	-0.000505	-2.18694	1.5708	0	-2.18166
1.1076	-0.000496	-2.18693	1.5708	0	-2.18166
1.11944	-0.000487	-2.18692	1.5708	0	-2.18166
1.13107	-0.000477	-2.1869	1.5708	0	-2.18166
1.14247	-0.000467	-2.18689	1.5708	0	-2.18166
1.15366	-0.000456	-2.18687	1.5708	0	-2.18166
1.16464	-0.000445	-2.18685	1.5708	0	-2.18166
1.17539	-0.000434	-2.18683	1.5708	0	-2.18166
1.18592	-0.000422	-2.18681	1.5708	0	-2.18166
1.19624	-0.00041	-2.18678	1.5708	0	-2.18166
1.20633	-0.000398	-2.18676	1.5708	0	-2.18166
1.21622	-0.000386	-2.18673	1.5708	0	-2.18166
1.22588	-0.000373	-2.1867	1.5708	0	-2.18166
1.23534	-0.000359	-2.18667	1.5708	0	-2.18166
1.24458	-0.000346	-2.18663	1.5708	0	-2.18166
1.25361	-0.000332	-2.1866	1.5708	0	-2.18166
1.26243	-0.000318	-2.18656	1.5708	0	-2.18166
1.27105	-0.000304	-2.18652	1.5708	0	-2.18166
1.27947	-0.000289	-2.18648	1.5708	0	-2.18166
1.28769	-0.000275	-2.18643	1.5708	0	-2.18166
1.29571	-0.00026	-2.18639	1.5708	0	-2.18166
1.30354	-0.000245	-2.18634	1.5708	0	-2.18166
1.31117	-0.00023	-2.1863	1.5708	0	-2.18166
1.31862	-0.000215	-2.18625	1.5708	0	-2.18166
1.32588	-0.0002	-2.1862	1.5708	0	-2.18166
1.33295	-0.000185	-2.18615	1.5708	0	-2.18166
1.33985	-0.00017	-2.18609	1.5708	0	-2.18166
1.34658	-0.000155	-2.18604	1.5708	0	-2.18166
1.35313	-0.00014	-2.18599	1.5708	0	-2.18166
1.35951	-0.000125	-2.18593	1.5708	0	-2.18166
1.36572	-0.00011	-2.18588	1.5708	0	-2.18166
1.37177	-9.5e-05	-2.18582	1.5708	0	-2.18166
1.37766	-8.1e-05	-2.18576	1.5708	0	-2.18166
1.3834	-6.7e-05	-2.18571	1.5708	0	-2.18166
1.38898	-5.3e-05	-2.18565	1.5708	0	-2.18166
1.39441	-3.9e-05	-2.18559	1.5708	0	-2.18166
1.39969	-2.5e-05	-2.18553	1.5708	0	-2.18166
1.40483	-1.2e-05	-2.18547	1.5708	0	-2.18166
1.40983	1e-06	-2.18541	1.5708	0	-2.18166
1.41469	1.4e-05	-2.18535	1.5708	0	-2.18166
1.41942	2.7e-05	-2.18529	1.5708	0	-2.18166
1.42401	3.9e-05	-2.18523	1.5708	0	-2.18166
1.42848	5.1e-05	-2.18517	1.5708	0	-2.18166
1.43282	6.2e-05	-2.18511	1.5708	0	-2.18166
1.43704	7.3e-05	-2.18505	1.5708	0	-2.18166
1.44114	8.4e-05	-2.18499	1.5708	0	-2.18166
1.44512	9.4e-05	-2.18493	1.5708	0	-2.18166
1.44899	0.000104	-2.18487	1.5708	0	-2.18166
1.45275	0.000114	-2.18481	1.5708	0	-2.18166
1.4564	0.000123	-2.18475	1.5708	0	-2.18166
1.45995	0.000132	-2.18469	1.5708	0	-2.18166
1.46339	0.000141	-2.18464	1.5708	0	-2.18166
1.46673	0.000149	-2.18458	1.5708	0	-2.18166
1.46998	0.000156	-2.18452	1.5708	0	-2.18166
1.47313	0.000164	-2.18446	1.5708	0	-2.18166
1.47618	0.00017	-2.1844	1.5708	0	-2.18166
1.47915	0.000177	-2.18435	1.5708	0	-2.18166
1.48203	0.000183	-2.18429	1.5708	0	-2.18166
1.48482	0.000189	-2.18424	1.5708	0	-2.18166
1.48753	0.000194	-2.18418	1.5708	0	-2.18166
1.49016	0.000199	-2.18413	1.5708	0	-2.18166
1.49271	0.000204	-2.18408	1.5708	0	-2.18166
1.49519	0.000208	-2.18402	1.5708	0	-2.18166
1.49759	0.000212	-2.18397	1.5708	0	-2.18166
1.49992	0.000216	-2.18392	1.5708	0	-2.18166
1.50217	0.000219	-2.18387	1.5708	0	-2.18166
1.50436	0.000222	-2.18382	1.5708	0	-2.18166
